id,ticket,company,Date,headline,news,story,neu,pos,neg,a
1129,GOOGL,Alphabet Inc,20140910,Ireland appoints data protection chief with corporate background ,DUBLIN  Sept 10 Ireland has appointed a government official with experience at multinational companies as its new data protection commissioner to head up a body which acts as regulator to the likes of Google and Facebook  outside North America.,normal,0.928,0.072,0,0.4215
1130,GOOGL,Alphabet Inc,20140910,EU's Almunia says won't finish Google probe before end-October ,WASHINGTON  Sept 10 Europe's antitrust chief Joaquin Almunia said on Wednesday that he will not be able to wrap up a four-year investigation into Google before he leaves office at the end of next month.,normal,1,0,0,0
1131,GOOGL,Alphabet Inc,20140909,Google-appointed panel kicks off tour of Europe to debate privacy rights ,BRUSSELS/MADRID A specialist panel appointed by search engine giant Google to help it implement a landmark court ruling on privacy rights held a meeting in Madrid on Tuesday  their first in a seven-stop tour to gather the views of European experts on the issue.,topStory,0.905,0.095,0,0.4588
1132,GOOGL,Alphabet Inc,20140909,Google-appointed panel kicks off tour of Europe to debate privacy rights ,"* Expert panel debating ""right to be forgotten"" in Europe",normal,0.808,0,0.192,-0.2263
1133,GOOGL,Alphabet Inc,20140908,Google hosts meetings across Europe on privacy rights ,"PARIS A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten"".",topStory,0.92,0.08,0,0.5106
1134,GOOGL,Alphabet Inc,20140908,Carmakers must respect drivers who are leery of new tech features: Bill Ford ,DETROIT Ford Motor Co  Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people  so the industry will need to allow consumers to opt out of such features.,normal,0.841,0.086,0.073,-0.1027
1135,GOOGL,Alphabet Inc,20140908,Carmakers must respect drivers who are leery of new tech features -Bill Ford ,DETROIT  Sept 8 Ford Motor Co Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people  so the industry will need to allow consumers to opt out of such features.,normal,0.844,0.084,0.071,-0.1027
1136,GOOGL,Alphabet Inc,20140908,Google hosts meetings across Europe on privacy rights ,"PARIS  Sept 8 A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten"".",normal,0.922,0.078,0,0.5106
1137,GOOGL,Alphabet Inc,20140905,Apple  Google appeal rejection of $325 million hiring settlement ,SAN FRANCISCO Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene  according to a court filing.,topStory,0.919,0,0.081,-0.4588
1138,GOOGL,Alphabet Inc,20140905,UPDATE 2-Apple  Google appeal rejection of $325 mln hiring settlement ,SAN FRANCISCO  Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene  according to a court filing.,normal,0.921,0,0.079,-0.4588
1139,GOOGL,Alphabet Inc,20140905,Apple  Google appeal rejection of $324.5 mln settlement in hiring lawsuit ,SAN FRANCISCO  Sept 4 Four tech companies including Apple and Google appealed a U.S. judge's rejection of a proposed $324.5 million settlement in a lawsuit over hiring practices in Silicon Valley  according to a court filing from the companies late on Thursday.,normal,0.866,0,0.134,-0.6597
1140,GOOGL,Alphabet Inc,20140904,Microsoft  publishers try to stop 'catastrophic' Google EU deal ,BRUSSELS Google's  antitrust deal with EU regulators was criticized by Microsoft  and other competitors in a last-ditch attempt to influence European Competition Commissioner Joaquin Almunia before he leaves office at the end of October.,topStory,0.928,0,0.072,-0.3612
1141,GOOGL,Alphabet Inc,20140904,UPDATE 2-Microsoft  publishers try to stop 'catastrophic' Google EU deal ,* Deal will only escalate market abuse  Google rival says   (adds details about complainants),normal,0.741,0,0.259,-0.6369
1142,GOOGL,Alphabet Inc,20140904,Google to refund $19 million in kids' in-app purchase case: U.S ,WASHINGTON Google Inc has agreed to refund at least $19 million to parents who were unfairly billed for charges racked up by children playing video games such as Ice Age Village and Air Penguins on smartphones and tablets.,normal,0.854,0.095,0.051,0.2023
1143,GOOGL,Alphabet Inc,20140904,UPDATE 2-Google to refund $19 million in kids' in-app purchase case -U.S. ,(Adds comment from FTC Chairwoman Edith Ramirez  share price  other details),normal,0.82,0.18,0,0.296
1144,GOOGL,Alphabet Inc,20140904,RPT-Google to refund $19 million in kids' in-app purchase case -U.S. ,WASHINGTON  Sept 4 Google Inc has agreed to refund at least $19 million to settle charges that it unfairly billed parents for purchases that their children made while playing video games like Ice Age Village and Air Penguins on mobile devices.,normal,0.809,0.144,0.047,0.5106
1145,GOOGL,Alphabet Inc,20140904,Google to refund $19 million in kids' in-app purchase case -U.S. ,WASHINGTON  Sept 4 Google Inc has agreed to refund at least $19 million to settle charges that it unfairly billed parents for purchases that their children made while playing video games like Ice Age Village and Air Penguins on mobile devices.,normal,0.809,0.144,0.047,0.5106
1146,GOOGL,Alphabet Inc,20140904,Microsoft  publishers try to stop 'catastrophic' Google EU deal ,* EU's Almunia has 2 months to decide before leaving office,normal,1,0,0,0
1147,GOOGL,Alphabet Inc,20140904,AirBnB partners with Nest to equip some homes with thermostats ,SAN FRANCISCO Home rental service AirBnB will offer free smart thermostats from Google Inc-owned   Nest to 500 of its hosts in the United States  the first step in a partnership that could lead to broader cooperation between the two technology companies.,normal,0.808,0.192,0,0.8316
1148,GOOGL,Alphabet Inc,20140904,AirBnB partners with Nest to equip some homes with thermostats ,SAN FRANCISCO  Sept 4 Home rental service AirBnB will offer free smart thermostats from Google Inc-owned   Nest to 500 of its hosts in the United States  the first step in a partnership that could lead to broader cooperation between the two technology companies.,normal,0.812,0.188,0,0.8316
1149,GOOGL,Alphabet Inc,20140903,Apple  Google resume talks with tech workers in hiring lawsuit: filing ,SAN FRANCISCO Four technology companies  including Apple  and Google   have resumed mediation talks with tech workers in a high-profile lawsuit over hiring practices in Silicon Valley  according to a court filing.,topStory,0.936,0,0.064,-0.2263
1150,GOOGL,Alphabet Inc,20140903,UPDATE 1-Apple  Google resume talks with tech workers in hiring lawsuit -filing ,SAN FRANCISCO  Sept 3 Four technology companies  including Apple and Google  have resumed mediation talks with tech workers in a high-profile lawsuit over hiring practices in Silicon Valley  according to a court filing.,normal,0.939,0,0.061,-0.2263
1151,GOOGL,Alphabet Inc,20140903,Google's Calico  AbbVie forge deal against diseases of aging ,U.S. drugmaker AbbVie Inc  and Calico  a new company set up by Google Inc  to cure diseases of aging  will each invest $250 million to help create Calico research facilities and collaborate on discovery and development of new medicines.,normal,0.882,0.118,0,0.5859
1152,GOOGL,Alphabet Inc,20140903,UPDATE 2-Google's Calico  AbbVie forge deal against diseases of aging ,Sept 3 U.S. drugmaker AbbVie Inc and Calico  a new company set up by Google Inc to cure diseases of aging  will each invest $250 million to help create Calico research facilities and collaborate on discovery and development of new medicines.,normal,0.885,0.115,0,0.5859
1153,GOOGL,Alphabet Inc,20140903,Apple  Google resume talks with tech workers in hiring lawsuit -filing ,SAN FRANCISCO  Sept 3 Four tech companies including Apple and Google have resumed mediation talks with tech workers who are suing over hiring practices in Silicon Valley  according to a court filing on Wednesday.,normal,0.937,0,0.063,-0.2732
1154,GOOGL,Alphabet Inc,20140903,AbbVie  Calico forge deal against age-related diseases , ,normal,0,0,0,0
1155,GOOGL,Alphabet Inc,20140903,India's smartphone wars: Google's Android One adds to Samsung's worries ,* Android One threatens much pricing pressure for Samsung,normal,0.556,0,0.444,-0.5859
1156,GOOGL,Alphabet Inc,20140903,Google starts quantum computing research project ,Google Inc said a research team led by physicist John Martinis from the University of California Santa Barbara will join the company to start a project to build new quantum information processors based on superconducting electronics.,normal,0.937,0.062,0,0.296
1157,GOOGL,Alphabet Inc,20140903,Google starts quantum computing research project ,Sept 2 Google Inc said a research team led by physicist John Martinis from the University of California Santa Barbara will join the company to start a project to build new quantum information processors based on superconducting electronics.,normal,0.939,0.061,0,0.296
1158,GOOGL,Alphabet Inc,20140829,UPDATE 1-Spliced Lula video annoys ruling party in Brazil election ,BRASILIA  Aug 28 Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader  Luiz Inacio Lula da Silva  is backing opposition presidential candidate Marina Silva.,topStory,0.853,0.147,0,0.5719
1159,GOOGL,Alphabet Inc,20140829,UPDATE 1-Google tests airborne drones to deliver goods ,SAN FRANCISCO  Aug 28 Google Inc   is developing airborne drones capable of flying on their own and delivering anything from candy to medicine  the Internet company said on Thursday.,normal,0.915,0.085,0,0.3818
1160,GOOGL,Alphabet Inc,20140828,Google tests airborne drones to deliver goods ,SAN FRANCISCO  Aug 28 Google Inc   is developing airborne drones capable of flying on their own and delivering everything from candy to medicine  the Internet company said on Thursday.,topStory,0.915,0.085,0,0.3818
1161,GOOGL,Alphabet Inc,20140828,Google's Megan Smith considered top choice for U.S. technology chief: Bloomberg ,Longtime Google Inc executive Megan Smith is a top candidate for the role of United States' chief technology officer  Bloomberg reported on Thursday  citing people familiar with the matter.,normal,0.814,0.186,0,0.5719
1162,GOOGL,Alphabet Inc,20140828,Spliced Lula video annoys ruling party in Brazil election ,BRASILIA Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader  Luiz Inacio Lula da Silva  is backing opposition presidential candidate Marina Silva.,normal,0.845,0.155,0,0.5719
1163,GOOGL,Alphabet Inc,20140828,Google's Megan Smith considered top choice for U.S. technology chief -Bloomberg ,Aug 28 Longtime Google Inc executive Megan Smith is a top candidate for the role of United States' chief technology officer  Bloomberg reported on Thursday  citing people familiar with the matter. (http://bloom.bg/1wK4kX8),normal,0.831,0.169,0,0.5719
1164,GOOGL,Alphabet Inc,20140828,BRIEF-Google announces effort to use drones for delivery of goods ,Aug 28 Google Inc :  * Announces effort to use drones for delivery of goods,normal,1,0,0,0
1165,GOOGL,Alphabet Inc,20140828,Spliced Lula video annoys ruling party in Brazil election ,BRASILIA  Aug 28 Brazil's ruling party has asked Google Inc to pull a spliced campaign video from YouTube that gives viewers the impression its leader  Luiz Inacio Lula da Silva  is backing opposition presidential candidate Marina Silva.,normal,0.853,0.147,0,0.5719
1166,GOOGL,Alphabet Inc,20140826,Deals of the day-Mergers and acquisitions ,Aug 26 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Tuesday:,topStory,1,0,0,0
1167,GOOGL,Alphabet Inc,20140826,Google buys video-processing service provider Zync Render ,"Google Inc  said it bought Zync Render  the visual effects cloud-rendering technology company behind ""Star Trek Into Darkness"".",normal,1,0,0,0
1168,GOOGL,Alphabet Inc,20140826,Google buys video-processing service provider Zync Render ,"Aug 26 Google Inc said it bought Zync Render  the visual effects cloud-rendering technology company behind ""Star Trek Into Darkness"".",normal,1,0,0,0
1169,GOOGL,Alphabet Inc,20140826,Once 'Best in the West'  Israel's economy shows cracks ,* Bank of Israel has cut interest rates twice; at record low,normal,0.526,0.197,0.276,-0.0516
1170,GOOGL,Alphabet Inc,20140825,WRAPUP 3-Amazon snaps up live video startup Twitch for $970 million ,(Adds comments from Amazon and Twitch executives  background on Google interest in Twitch),topStory,0.701,0.299,0,0.5719
1171,GOOGL,Alphabet Inc,20140825,WRAPUP 1-Amazon snaps up live video startup Twitch for $970M cash ,(Combines stories on Amazon announcing the deal with background; adds comments from Amazon  details),normal,0.779,0.221,0,0.34
1172,GOOGL,Alphabet Inc,20140825,India's Karbonn Mobiles expects to go public by 2016 ,Karbonn Mobiles  the third-largest smartphone maker in India  expects to go public by 2016 as it bets on sales of Android devices made in partnership with Google Inc to boost revenue growth.,normal,0.85,0.15,0,0.6486
1173,GOOGL,Alphabet Inc,20140825,Amazon in talks to buy live-streaming game site Twitch -report ,SAN FRANCISCO  Aug 25 Amazon.com Inc is in discussions to acquire Twitch  the live-streaming gaming network that Google Inc had reportedly expressed an interest in buying  tech blog The Information reported on Monday  citing two people familiar with the matter.,normal,0.903,0.097,0,0.4767
1174,GOOGL,Alphabet Inc,20140824,China targets own operating system to take on likes of Microsoft  Google ,SHANGHAI  Aug 24 China could have a new homegrown operating system by October to take on imported rivals such as Microsoft Corp  Google Inc and Apple Inc  Xinhua news agency said on Sunday.,topStory,1,0,0,0
1175,GOOGL,Alphabet Inc,20140822,Google wins victory in row with German publishers ,FRANKFURT  Aug 22 A German regulator handed Google Inc a victory on Friday as it said it would not pursue a complaint brought against the internet search engine operator by a group of publishers for giving users access to their news articles.,topStory,0.894,0.106,0,0.5086
1176,GOOGL,Alphabet Inc,20140820,Verizon denies it plans to open new app store ,WASHINGTON Verizon Communications Inc denied a report on Wednesday it was in talks with carriers and hardware manufacturers to open a new mobile software store.,topStory,0.884,0,0.116,-0.4404
1177,GOOGL,Alphabet Inc,20140820,UPDATE 1-Verizon denies it plans to open new app store ,WASHINGTON  Aug 20 Verizon Communications Inc  denied a report on Wednesday it was in talks with carriers and hardware manufacturers to open a new mobile software store.,normal,0.892,0,0.108,-0.4404
1178,GOOGL,Alphabet Inc,20140820,Verizon in talks to launch new app store -industry website ,WASHINGTON  Aug 20 Verizon Communications Inc  is planning to launch a mobile software store that could present a third alternative in a market long-dominated by Apple Inc and Google Inc  according to The Information  an industry website.,normal,1,0,0,0
1179,GOOGL,Alphabet Inc,20140820,INDIA PRESS-Google to mentor Indian companies-Times of India ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),normal,1,0,0,0
1180,GOOGL,Alphabet Inc,20140819,Marketing push  harsh northern winter spur record Florida tourism ,TALLAHASSEE Fla. A record 24 million tourists visited Florida this spring  up 3 percent from 2013  spurred by unusually cold northern weather  a Google program that allows virtual beach tours and aggressive marketing  a state official said on Tuesday.,topStory,0.955,0,0.045,-0.1531
1181,GOOGL,Alphabet Inc,20140819,Google considering YouTube  Gmail accounts for kids: reports ,Google Inc is considering allowing online accounts for children under the age of 13 and give their parents control over how the service is used  according to media reports.,normal,1,0,0,0
1182,GOOGL,Alphabet Inc,20140819,Google considering YouTube  Gmail accounts for kids - reports ,Aug 19 Google Inc is considering allowing online accounts for children under the age of 13 and give their parents control over how the service is used  according to media reports.,normal,1,0,0,0
1183,GOOGL,Alphabet Inc,20140818,Tech investor gets five towns to join social-health experiment ,SAN FRANCISCO Technology investor Esther Dyson thinks she has found the answer to America's growing health concerns  and has enlisted five smaller cities across the country to try and prove it.,topStory,0.946,0.054,0,0.1779
1184,GOOGL,Alphabet Inc,20140817,RPT-Look  no hands! Test driving a Google car ,MOUNTAIN VIEW  Calif.  Aug 17 The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable.,topStory,0.79,0.102,0.108,0.2006
1185,GOOGL,Alphabet Inc,20140817,Look  no hands! Test driving a Google car ,MOUNTAIN VIEW Calif. The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable.,normal,0.778,0.108,0.114,0.2006
1186,GOOGL,Alphabet Inc,20140817,Look  no hands! Test driving a Google car ,MOUNTAIN VIEW  Calif.  Aug 17 The car stopped at stop signs. It glided around curves. It didn't lurch or jolt. The most remarkable thing about the drive was that it was utterly unremarkable.,normal,0.79,0.102,0.108,0.2006
1187,GOOGL,Alphabet Inc,20140816,Google buys city-guide app maker JetPac ,Aug 15 Google Inc is buying JetPac Inc  the startup that designs social travel applications disclosed on its website on Friday  without providing details.,topStory,1,0,0,0
1188,GOOGL,Alphabet Inc,20140815,Vringo shares dive after court tosses patent claims ,A U.S. appeals court on Friday rejected patent claims brought by a Vringo Inc subsidiary against several companies including Google  sending Vringo shares plummeting.,topStory,0.784,0.086,0.129,-0.2732
1189,GOOGL,Alphabet Inc,20140815,PRESS DIGEST- New York Times business news - Aug 15 ,Aug 15 The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy.,normal,0.938,0.062,0,0.2023
1190,GOOGL,Alphabet Inc,20140814,Samsung buys home-automation startup SmartThings ,SAN FRANCISCO  Aug 14 Samsung Electronics Co Ltd  will buy SmartThings  a  startup backed by PayPal co-founder Max Levchin that helps connect household devices  one of its largest U.S.-startup acquisitions to date.,normal,0.887,0.113,0,0.4019
1191,GOOGL,Alphabet Inc,20140813,American Apparel appoints Google executive Laura Lee to board ,Struggling retailer American Apparel Inc  named Google Inc  executive Laura Lee as the second woman director on its board.,topStory,0.865,0,0.135,-0.4215
1192,GOOGL,Alphabet Inc,20140813,American Apparel appoints Google executive Laura Lee to board ,Aug 13 Struggling retailer American Apparel Inc  named Google Inc executive Laura Lee as the second woman director on its board.,normal,0.877,0,0.123,-0.4215
1193,GOOGL,Alphabet Inc,20140813,UPDATE 1-Amazon.com takes on PayPal  Square with credit card reader ,SAN FRANCISCO  Aug 13 Amazon.com Inc  unveiled a $10 credit-card reader and mobile app for businesses on Wednesday  expanding further into bricks-and-mortar retail and the rapidly evolving mobile payments arena.,normal,1,0,0,0
1194,GOOGL,Alphabet Inc,20140812,Google  Asian telecoms to build $300 million undersea cable to Japan ,Search engine Google Inc and five Asian telecom and communications companies have agreed to invest about $300 million to develop and operate a trans-Pacific cable network connecting the United States to Japan.,topStory,0.855,0.145,0,0.5994
1195,GOOGL,Alphabet Inc,20140812,Google  Asian telecoms to build $300 mln undersea cable to Japan ,Aug 11 Search engine Google Inc and five Asian telecom and communications companies have agreed to invest about $300 million to develop and operate a trans-Pacific cable network connecting the United States to Japan.,normal,0.864,0.136,0,0.5994
1196,GOOGL,Alphabet Inc,20140808,Google settles U.S. shareholder lawsuit over online drug ads ,SAN FRANCISCO Google Inc has agreed to create a $250 million internal program to disrupt rogue online pharmacies as part of a deal to end shareholder litigation over accusations the search company improperly allowed ads from non-U.S. drug sellers.,topStory,0.799,0.102,0.099,0.0258
1197,GOOGL,Alphabet Inc,20140808,UPDATE 1-Google settles U.S. shareholder lawsuit over online drug ads ,SAN FRANCISCO  Aug 8 Google Inc has agreed to create a $250 million internal program to disrupt rogue online pharmacies as part of a deal to end shareholder litigation over accusations the search company improperly allowed ads from non-U.S. drug sellers.,normal,0.804,0.099,0.097,0.0258
1198,GOOGL,Alphabet Inc,20140808,UPDATE 3-Judge rejects $324.5 mln settlement over Apple  Google hiring ,SAN FRANCISCO  Aug 8 Four Silicon Valley companies including Apple and Google failed to persuade a U.S. judge to sign off on a $324.5 million settlement to resolve a lawsuit by tech workers  who accused the firms of conspiring to avoid poaching each other's employees.,normal,0.747,0.054,0.199,-0.7184
1199,GOOGL,Alphabet Inc,20140808,Google settles U.S. shareholder lawsuit over online drug ads ,SAN FRANCISCO  Aug 8 Google Inc has agreed to create a $250 million internal program to disrupt rogue online pharmacies as part of a deal to end shareholder litigation over accusations the search company improperly allowed ads from non-U.S. drug sellers.,normal,0.804,0.099,0.097,0.0258
1200,GOOGL,Alphabet Inc,20140808,Judge rejects $324.5 mln settlement over Apple  Google hiring ,SAN FRANCISCO  Aug 8 A U.S. judge on Friday rejected a $324.5 million settlement between tech workers and companies including Apple and Google in a lawsuit accusing the companies of conspiring to avoid poaching each other's workers.,normal,0.761,0,0.239,-0.7964
1201,GOOGL,Alphabet Inc,20140808,Yahoo to join Google to create spy-free email systems: WSJ ,Yahoo Inc said it will join Google Inc to create a secure email system by next year that could make it nearly impossible for hackers or government officials to read users' messages  The Wall Street Journal reported.,normal,0.831,0.169,0,0.6908
1202,GOOGL,Alphabet Inc,20140808,Yahoo to join Google to create spy-free email systems -WSJ ,Aug 7 Yahoo Inc said it will join Google Inc to create a secure email system by next year that could make it nearly impossible for hackers or government officials to read users' messages  The Wall Street Journal reported.,normal,0.835,0.165,0,0.6908
1203,GOOGL,Alphabet Inc,20140807,Google to reward secure websites with better search ranking ,Google Inc said it is encouraging website developers to make their sites secure for visitors by using site encryption as one of the factors to determine search ranking.,topStory,0.818,0.182,0,0.7003
1204,GOOGL,Alphabet Inc,20140807,Google to reward secure websites with better search ranking ,Aug 7 Google Inc said it is encouraging website developers to make their sites secure for visitors by using site encryption as one of the factors to determine search ranking.,normal,0.823,0.177,0,0.7003
1205,GOOGL,Alphabet Inc,20140806,COLUMN-The dangers of deputizing Google to bust child pornographers ,(The opinions expressed here are those of the author  a columnist for Reuters.),topStory,1,0,0,0
1206,GOOGL,Alphabet Inc,20140806,Israel's Perion lowers 2014 outlook  looks to shift to mobile ,JERUSALEM  Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings  but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.,normal,0.846,0.095,0.059,0.2617
1207,GOOGL,Alphabet Inc,20140806,Hong Kong court rules tycoon can sue Google for defamation ,BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad'  Hong Kong's notorious organized crime groups.,normal,0.829,0,0.171,-0.7506
1208,GOOGL,Alphabet Inc,20140806,Hong Kong court rules tycoon can sue Google for defamation ,BEIJING  Aug 6 A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad'  Hong Kong's notorious organised crime groups.,normal,0.833,0,0.167,-0.7506
1209,GOOGL,Alphabet Inc,20140804,Google pulls 'Bomb Gaza' game from app store after backlash ,"SAN FRANCISCO  Aug 4 A mobile game that simulates Israeli attacks on the Gaza Strip and invites users to ""drop bombs and avoid killing civilians"" has been pulled from Google Inc's app store  a company spokesman said on Monday after a public backlash.",topStory,0.751,0,0.249,-0.891
1210,GOOGL,Alphabet Inc,20140731,Smartphone management flaws puts users at risk  researchers say ,* Google Android devices face issues involving spoofed IDs,topStory,1,0,0,0
1211,GOOGL,Alphabet Inc,20140731,RPT-INSIGHT-European regulators training sights on Google's mobile software ,(Repeats July 30 INSIGHT with no changes to headline or text),normal,0.82,0,0.18,-0.296
1212,GOOGL,Alphabet Inc,20140730,European regulators training sights on Google's mobile software ,BRUSSELS/SAN FRANCISCO European regulators are preparing what could be a stern challenge to Google Inc's   mobile software business in the coming months after a nearly four-year investigation into the company's Web search practices left rivals and European politicians dissatisfied.,topStory,0.9,0.033,0.067,-0.3182
1213,GOOGL,Alphabet Inc,20140730,Factbox: Google under European regulatory spotlight ,Google Inc   faces a variety of challenges from European Commission regulators  in contrast to its experience in the United States where the Internet search company has largely mitigated regulatory threats.,normal,0.79,0.125,0.085,0.0772
1214,GOOGL,Alphabet Inc,20140730,INSIGHT-European regulators training sights on Google's mobile software ,BRUSSELS/SAN FRANCISCO  July 30 European regulators are preparing what could be a stern challenge to Google Inc's  mobile software business in the coming months after a nearly four-year investigation into the company's Web search practices left rivals and European politicians dissatisfied.,normal,0.905,0.032,0.064,-0.3182
1215,GOOGL,Alphabet Inc,20140725,UPDATE 3-FBI investigates Ford engineer after listening devices found ,(Adds results of warrants for Google email records of Ford engineer  court records showing items seized by FBI),topStory,1,0,0,0
1216,GOOGL,Alphabet Inc,20140725,Europe debates how far to push 'right to be forgotten' ,"PARIS/BRUSSELS European regulators have not yet decided whether to try to force search engines such as Google and Microsoft's Bing to scrub results globally when people invoke their ""right to be forgotten"" in the region.",normal,0.947,0,0.053,-0.2263
1217,GOOGL,Alphabet Inc,20140725,"Europe debates how far to push ""right to be forgotten"" ",* Regulators aim to write guidelines for appeals by autumn,normal,1,0,0,0
1218,GOOGL,Alphabet Inc,20140725,UPDATE 1-Amazon's spending spree raises margin concerns ,July 25 Amazon.com Inc's heavy investment in content and technology to fight off deep-pocketed rivals is proving to be  more costly than many had expected  raising fears that operating earnings will be remain under pressure indefinitely.,normal,0.775,0,0.225,-0.807
1219,GOOGL,Alphabet Inc,20140724,Google under fire from regulators on EU privacy ruling ,"BRUSSELS Google's GOOGL.O handling of ""right to be forgotten"" requests from European citizens came under fire by regulators after the search engine company restricted the removal of Internet links to European sites only  a person familiar with the matter said.",topStory,0.814,0.026,0.16,-0.7003
1220,GOOGL,Alphabet Inc,20140724,UPDATE 2-Google under fire from regulators on EU privacy ruling ,* Google's handling of removal requests has drawn criticism,normal,0.707,0,0.293,-0.4404
1221,GOOGL,Alphabet Inc,20140724,Google under fire from regulators over response to EU privacy ruling ,"* EU watchdogs meet web firms over ""right to be forgotten""",normal,0.826,0,0.174,-0.2263
1222,GOOGL,Alphabet Inc,20140723,EU antitrust regulators likely to step up Google probes: WSJ ,SAN FRANCISCO/FRANKFURT (This July 22 story was corrected in paragraph four to show Almunia said he would not conduct a formal market test  instead of that he would not consult complainants),topStory,1,0,0,0
1223,GOOGL,Alphabet Inc,20140723,CORRECTED-UPDATE 2-EU antitrust regulators likely to step up Google probes -WSJ ,(Changes wording in paragraph four to show Almunia said he would not conduct a formal market test  instead of that he would not consult complainants),normal,1,0,0,0
1224,GOOGL,Alphabet Inc,20140722,EU antitrust regulators likely to step up Google probes: WSJ ,SAN FRANCISCO/FRANKFURT European Union antitrust regulators are preparing to step up investigations of Google Inc's practices on several fronts and are likely to revise certain terms of a settlement involving its search engine that was proposed earlier this year  the Wall Street Journal reported on Tuesday.,topStory,0.954,0.046,0,0.2732
1225,GOOGL,Alphabet Inc,20140722,UPDATE 2-EU antitrust regulators likely to step up Google probes -WSJ ,SAN FRANCISCO/FRANKFURT  July 22 European Union antitrust regulators are preparing to step up investigations of Google Inc's practices on several fronts and are likely to revise certain terms of a settlement involving its search engine that was proposed earlier this year  the Wall Street Journal reported on Tuesday.,normal,0.956,0.044,0,0.2732
1226,GOOGL,Alphabet Inc,20140722,Google must face U.S. privacy lawsuit over commingled user data ,A federal judge rejected Google Inc's bid to dismiss a privacy lawsuit claiming it commingled user data across different products and disclosed that data to advertisers without permission.,normal,0.822,0,0.178,-0.6369
1227,GOOGL,Alphabet Inc,20140722,Google must face class action over kids' in-apps purchases ,WASHINGTON Google Inc must face a class action lawsuit filed by a U.S. woman whose son had bought online videogame items without her consent  a federal judge ruled late on Monday as he turned down the company's request to dismiss the action.,normal,0.912,0,0.088,-0.3749
1228,GOOGL,Alphabet Inc,20140722,Google must face class action over kids' in-apps purchases ,WASHINGTON  July 22 Google Inc must face a class action lawsuit filed by a U.S. woman whose son had bought online videogame items without her consent  a federal judge ruled late on Monday as he turned down the company's request to dismiss the action.,normal,0.916,0,0.084,-0.3749
1229,GOOGL,Alphabet Inc,20140722,Google must face U.S. privacy lawsuit over commingled user data ,July 22 A federal judge rejected Google Inc's  bid to dismiss a privacy lawsuit claiming it commingled user data across different products and disclosed that data to advertisers without permission.,normal,0.833,0,0.167,-0.6369
1230,GOOGL,Alphabet Inc,20140721,Italy gives Google 18 months to change data use practices ,MILAN Italy's data protection regulator has given Google 18 months to change the way it treats and stores user data  bringing to an end an investigation that is part of a European drive to reform the internet giant's privacy practices.,topStory,1,0,0,0
1231,GOOGL,Alphabet Inc,20140721,Italy gives Google 18 months to change data use practices ,MILAN  July 21 Italy's data protection regulator has given Google 18 months to change the way it treats and stores user data  bringing to an end an investigation that is part of a European drive to reform the internet giant's privacy practices.,normal,1,0,0,0
1232,GOOGL,Alphabet Inc,20140718,UPDATE 1-U.S. judge OKs warrant for Google user's emails  stoking debate ,NEW YORK  July 18 A federal judge in New York has granted prosecutors access to a Gmail user's emails as part of a criminal probe  a decision that could fan the debate over how aggressively the government may pursue data if doing so may invade people's privacy.,topStory,0.796,0.088,0.116,-0.34
1233,GOOGL,Alphabet Inc,20140718,US STOCKS-Wall St rebounds from selloff; indexes up for the week ,* Obama condemns Russia after Malaysian airliner downed in Ukraine,normal,0.708,0,0.292,-0.5106
1234,GOOGL,Alphabet Inc,20140718,U.S. judge OKs warrant for Google user's emails  stoking debate ,NEW YORK  July 18 A federal judge in New York has granted prosecutors access to a Gmail user's emails as part of a criminal probe  in a decision that could fan the debate over how aggressively the government may pursue data if doing so may invade people's privacy.,normal,0.8,0.086,0.114,-0.34
