id,ticket,company,date,headline,news,story,neu,pos,neg,compound
5261,AAPL,Apple Inc,20130521,Irish PM says U.S. Senate's Apple tax claims incorrect ,DUBLIN  May 21 Ireland does not cut special tax deals with foreign companies and a U.S. Senate report saying it did so for Apple Inc is incorrect  Irish Prime Minister Enda Kenny said on Tuesday.,normal,0.887,0.05,0.063,-0.1139
5262,AAPL,Apple Inc,20130521,U.S. Senate panel hammers Apple over offshore tax strategies ,WASHINGTON  May 21 Apple Inc came under fire on Tuesday at a Senate hearing over an investigation that alleged the U.S. high technology icon has kept billions of dollars in profits in Irish subsidiaries and paid little or no taxes to any government.,normal,0.844,0.063,0.093,-0.1082
5263,AAPL,Apple Inc,20130521,The Irish loophole behind Apple's low tax bill ,LONDON  May 21 Apple's ability to shelter billions of dollars of income from tax has hinged on an unusual loophole in the Irish tax code that helps the country compete with other countries for investment and jobs.,normal,0.877,0.123,0,0.5994
5264,AAPL,Apple Inc,20130520,Apple  Congress spar over taxes ahead of Tuesday hearing ,WASHINGTON/SAN FRANCISCO Using an unusual global tax structure  Apple Inc  has kept billions of dollars in profits in Irish subsidiaries to pay little or no taxes to any government  a Senate report on the company's offshore tax structure said on Monday.,topStory,0.856,0.067,0.077,0.1477
5265,AAPL,Apple Inc,20130520,WRAPUP 1-Apple  Congress spar over taxes ahead of Tuesday hearing ,WASHINGTON/SAN FRANCISCO  May 20 Using an unusual global tax structure  Apple Inc has kept billions of dollars in profits in Irish subsidiaries to pay little or no taxes to any government  a U.S. Senate report on the company's offshore tax structure said on Monday.,normal,0.865,0.063,0.072,0.1477
5266,AAPL,Apple Inc,20130520,UPDATE 1-Apple to argue for tax reform  defend tax practices on Tuesday ,"SAN FRANCISCO  May 20 Apple Inc will argue for a comprehensive corporate tax reform that will levy a ""reasonable tax"" on foreign earnings and  is not dependent on a company's revenue when it goes before a Senate panel on Tuesday to explain its offshore tax practices.",normal,0.901,0.045,0.054,-0.1027
5267,AAPL,Apple Inc,20130520,Apple's stateless subsidiaries lower tax bills- Senate report ,WASHINGTON  May 20 Using an unusual global tax structure  Apple Inc has held billions of dollars in profits in Irish subsidiaries to pay little or no taxes to any government  a U.S. Senate report on the company's offshore tax structure concluded on Monday.,normal,0.862,0.064,0.073,0.1477
5268,AAPL,Apple Inc,20130520,Apple to argue for tax reform  defend tax practices on Tuesday ,SAN FRANCISCO  May 20 Apple Inc will argue for comprehensive corporate tax reform when it goes before a Senate subcommittee on Tuesday  becoming the latest technology company to face questions over its offshore tax practices.,normal,0.879,0.055,0.066,-0.1027
5269,AAPL,Apple Inc,20130517,Foxconn says needs more time to further cut workers' overtime ,TAIPEI Foxconn Technology Group said on Friday it needs more time to reduce overtime at its China factories after labor monitors appointed by top client Apple Inc said cutting workers' hours by a July 1 target would be a challenge.,topStory,0.881,0.08,0.039,0.1531
5270,AAPL,Apple Inc,20130517,Foxconn says needs more time to further cut workers' overtime ,TAIPEI  May 17 Foxconn Technology Group said on Friday it needs more time to reduce overtime at its China factories after labour monitors appointed by top client Apple Inc said cutting workers' hours by a July 1 target would be a challenge.,normal,0.887,0.076,0.037,0.1531
5271,AAPL,Apple Inc,20130517,Apple's Cook to propose tax changes at congressional hearing: report ,Apple Inc CEO Tim Cook will propose tax changes that would encourage firms to bring home more of their offshore funds when he faces congressional queries next Tuesday over his company's overseas cash holdings and tax bills  the Washington Post reported.,normal,0.924,0.076,0,0.5106
5272,AAPL,Apple Inc,20130517,Apple's Cook to propose tax changes at congressional hearing -report ,May 16 Apple Inc CEO Tim Cook will propose tax changes that would encourage firms to bring home more of their offshore funds when he faces congressional queries next Tuesday over his company's overseas cash holdings and tax bills  the Washington Post reported.,normal,0.927,0.073,0,0.5106
5273,AAPL,Apple Inc,20130517,A stretched Samsung chases rival Apple's suppliers ,SEOUL Overtaking Apple Inc as the world's leading maker of smartphones has stretched Samsung Electronics Co's in-house supply lines  and the South Korean firm is now courting some of its rival's main parts suppliers.,normal,1,0,0,0
5274,AAPL,Apple Inc,20130516,RPT-PROFILE-Bond guru Gundlach of DoubleLine goes prime time ,NEW YORK  May 16 Bond investor and co-founder of DoubleLine Capital LP  Jeffrey Gundlach fancies himself as more than just a fixed-income guru  making successful predictions on everything from shares in Apple Inc. to Japan's Nikkei stock market index to natural gas and gold.,topStory,0.825,0.175,0,0.8176
5275,AAPL,Apple Inc,20130516,A stretched Samsung chases rival Apple's suppliers ,SEOUL  May 17 Overtaking Apple Inc as the world's leading maker of smartphones has stretched Samsung Electronics Co's in-house supply lines  and the South Korean firm is now courting some of its rival's main parts suppliers.,normal,1,0,0,0
5276,AAPL,Apple Inc,20130515,Hedge funds shop at Supervalu  sour on Apple ,NEW YORK Barry Rosenstein's JANA Partners liked grocery chain Supervalu Inc in a big way in the first quarter  while Philippe Laffont's Coatue Management lost its stomach for the company's shares.,topStory,0.787,0.146,0.067,0.4019
5277,AAPL,Apple Inc,20130515,Hedge funds shop at Supervalu  sour on Apple ,NEW YORK Barry Rosenstein's JANA Partners liked grocery chain Supervalu Inc in a big way in the first quarter  while Philippe Laffont's Coatue Management lost its stomach for the company's shares.,normal,0.787,0.146,0.067,0.4019
5278,AAPL,Apple Inc,20130515,UPDATE 2-Hedge funds shop at Supervalu  sour on Apple ,NEW YORK  May 15 Barry Rosenstein's JANA Partners liked grocery chain Supervalu Inc in a big way in the first quarter  while Philippe Laffont's Coatue Management lost its stomach for the company's shares.,normal,0.799,0.138,0.063,0.4019
5279,AAPL,Apple Inc,20130515,UPDATE 2-More top hedge funds dropped Apple shares in 1st quarter ,May 15 One-time hedge fund darling Apple Inc  was dropped by  more well-known fund managers in the first quarter  including John Griffin and Chase Coleman.,normal,0.863,0.137,0,0.5859
5280,AAPL,Apple Inc,20130515,Hedge funds shop at Supervalu  sour on Apple ,NEW YORK Barry Rosenstein's JANA Partners liked grocery chain Supervalu Inc in a big way in the first quarter  while Philippe Laffont's Coatue Management lost its stomach for the company's shares.,normal,0.787,0.146,0.067,0.4019
5281,AAPL,Apple Inc,20130515,UPDATE 1-DoubleLine's Gundlach says Nikkei will hit 17 000 in '13 ,"NEW YORK  May 15 Star bond investor and head of DoubleLine Capital LP Jeffrey Gundlach said on Wednesday that Japan's Nikkei stock market index will hit 17 000 before year-end  and that $380 is the ""perfect price"" at which to short Chipotle.",normal,0.917,0.083,0,0.5719
5282,AAPL,Apple Inc,20130515,CORRECTED-More top hedge funds dropped Apple shares in first quarter ,(In paragraph 3  corrects the number of shares sold by Tiger Global),normal,0.72,0.28,0,0.3612
5283,AAPL,Apple Inc,20130515,Apple tells U.S. of tough talks  not collusion  with publishers ,WASHINGTON Apple Inc responded to Justice Department accusations it conspired with publishers to push up electronic book prices  saying it negotiated with a number of publishing companies separately and crafted different agreements with each.,normal,0.761,0.178,0.06,0.5423
5284,AAPL,Apple Inc,20130514,UPDATE 1-Hon Hai may face pressure amid wait for new Apple products ,* Dearth of new Apple products seen hurting Taiwan suppliers,topStory,0.538,0,0.462,-0.7184
5285,AAPL,Apple Inc,20130514,UPDATE 2-Sharp to tap Samsung  banks for survival after $5.4 bln loss ,* Sharp to boost supply business to Samsung as Apple growth slows,normal,0.629,0.371,0,0.6486
5286,AAPL,Apple Inc,20130514,Nokia's market share slumps in first quarter: Gartner ,LONDON Nokia  battling to keep up with Samsung and Apple in the global phone race  lost almost 5 percentage points of market share in the first quarter  research company Gartner said on Tuesday.,normal,0.815,0.062,0.124,-0.296
5287,AAPL,Apple Inc,20130513,Sharp to seek Samsung edge for survival as Apple sales lose steam ,* Sharp to unveil 3-year revival plan on Tuesday  0600 GMT,topStory,1,0,0,0
5288,AAPL,Apple Inc,20130513,Hon Hai's Apple pie under threat from Pegatron ,TAIPEI Hon Hai Precision Industry Co Ltd   the world's largest electronics contract manufacturer  faces growing competition from cross-town rival Pegatron Corp   a company that is just a quarter of its size by revenue. | Video ,normal,0.948,0.052,0,0.1779
5289,AAPL,Apple Inc,20130512,Hon Hai's Apple pie under threat from Pegatron ,TAIPEI Hon Hai Precision Industry Co Ltd   the world's largest electronics contract manufacturer  faces growing competition from cross-town rival Pegatron Corp   a company that is just a quarter of its size by revenue.,topStory,0.946,0.054,0,0.1779
5290,AAPL,Apple Inc,20130512,Hon Hai's Apple pie under threat from Pegatron ,TAIPEI  May 13 Hon Hai Precision Industry Co Ltd   the world's largest electronics contract manufacturer  faces growing competition from cross-town rival Pegatron Corp  a company that is just a quarter of its size by revenue.,normal,0.95,0.05,0,0.1779
5291,AAPL,Apple Inc,20130510,Apple supplier Sharp to boost Samsung business in bid to stay viable ,TOKYO Sharp Corp  Japan's leading maker of liquid crystal displays  will rely on expanding supplies of small panels to Samsung Electronics Co while still shipping screens to rival Apple Inc  in a bid to raise factory output levels and remain viable  three sources said.,topStory,1,0,0,0
5292,AAPL,Apple Inc,20130510,Apple supplier Sharp to boost Samsung business in bid to stay viable ,TOKYO  May 11 Sharp Corp  Japan's leading maker of liquid crystal displays  will rely on expanding supplies of small panels to Samsung Electronics Co  while still shipping screens to rival Apple Inc  in a bid to raise factory output levels and remain viable  three sources said.,normal,1,0,0,0
5293,AAPL,Apple Inc,20130509,US STOCKS SNAPSHOT-Wall St mostly slips in late trading; Apple down ,NEW YORK  May 9 U.S. stocks turned lower in late afternoon trading on Thursday  a day after the S&P 500 posted its fifth record high close  with financials among sectors leading declines and Apple shares falling.,topStory,0.838,0.059,0.103,-0.1531
5294,AAPL,Apple Inc,20130509,UPDATE 1-Facebook in talks to buy Israel's Waze for up to $1 bln-report ,TEL AVIV  May 9 Facebook Inc is in advanced talks to acquire Israeli mobile satellite navigation start-up Waze for $800 million to $1 billion  business daily Calcalist reported on Thursday.,normal,0.933,0.067,0,0.25
5295,AAPL,Apple Inc,20130509,Apple supplier Pegatron boosts China workforce by 40 percent in second quarter ,TAIPEI Pegatron Corp  an assembler of Apple Inc's iPhone and iPad  said it would increase its number of workers in China by up to 40 percent in the second half of the year  fuelling market speculation of a new cheaper iPhone.,normal,0.913,0.087,0,0.3818
5296,AAPL,Apple Inc,20130509,Apple supplier Pegatron boosts China workforce by 40 pct in H2 ,TAIPEI  May 9 Pegatron Corp  an assembler of Apple Inc's iPhone and iPad  said it would increase its number of workers in China by up to 40 percent in the second half of the year  fuelling market speculation of a new cheaper iPhone.,normal,0.915,0.085,0,0.3818
5297,AAPL,Apple Inc,20130508,"Einhorn adds to Apple stake  awaits ""blockbuster product"" ","NEW YORK David Einhorn's Greenlight Capital has added to its investment position in Apple and is waiting for the company's ""next blockbuster product "" Einhorn said on Tuesday.",topStory,0.87,0.13,0,0.5994
5298,AAPL,Apple Inc,20130507,"Einhorn adds to Apple stake  awaits ""blockbuster product"" ","NEW YORK David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's ""next blockbuster product "" Einhorn said on Tuesday.",topStory,0.874,0.126,0,0.5994
5299,AAPL,Apple Inc,20130507,"UPDATE 2-Einhorn adds to Apple stake  awaits ""blockbuster product"" ","NEW YORK  May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's ""next blockbuster product "" Einhorn said on Tuesday.",normal,0.878,0.122,0,0.5994
5300,AAPL,Apple Inc,20130507,CORRECTED-UPDATE 1-Greenlight Re's Einhorn says he added to Apple position ,(Corrects 3rd paragraph to say Greenlight had 1.3 mln Apple shares in fourth  not first  quarter),normal,0.872,0.128,0,0.296
5301,AAPL,Apple Inc,20130507,Greenlight Re's Einhorn says he added to Apple position - call ,NEW YORK  May 7 David Einhorn  hedge fund manager and chairman of reinsurer Greenlight Capital Re Ltd.  said on Tuesday he had added to the firm's investment position in Apple Inc.,normal,1,0,0,0
5302,AAPL,Apple Inc,20130506,US STOCKS-Wall St extends rally; financials  Apple lead ,* Indexes: Dow up 0.04 pct  S&P up 0.3 pct  Nasdaq up 0.4 pct,topStory,1,0,0,0
5303,AAPL,Apple Inc,20130506,EU regulator takes aim at Google over Apple mobile patent lawsuit ,BRUSSELS The European Commission said it believed Motorola Mobility  a unit of Google  was abusing its market position by seeking and enforcing an injunction against Apple in Germany over patents essential to mobile phone standards.,normal,0.917,0,0.083,-0.4588
5304,AAPL,Apple Inc,20130506,EU regulator takes aim at Google over Apple mobile patent lawsuit ,BRUSSELS  May 6 The European Commission said it believed Motorola Mobility  a unit of Google  was abusing its market position by seeking and enforcing an injunction against Apple in Germany over patents essential to mobile phone standards.,normal,0.919,0,0.081,-0.4588
5305,AAPL,Apple Inc,20130503,"UPDATE 2-Laird revenue slips as demand from ""largest customer"" drops ",* Performance materials business revenue falls marginally to 73 mln stg,topStory,1,0,0,0
5306,AAPL,Apple Inc,20130502,Zagg slashes sales forecast as Apple delays new products ,Zagg Inc   which makes scratch guards for mobile and tablet devices  slashed its full-year sales forecast  citing delays in product launches by Apple Inc .,topStory,0.924,0,0.076,-0.2263
5307,AAPL,Apple Inc,20130501,Pentagon may soon clear use of Apple  Samsung  BlackBerry devices ,WASHINGTON The Pentagon is expected to clear Apple  Samsung and BlackBerry mobile devices for use on Defense Department networks in the next few weeks  part of an effort to ensure the military has access to the latest communications technology  a spokesman said on Wednesday.,topStory,0.857,0.143,0,0.6908
5308,AAPL,Apple Inc,20130501,iPads and low-end rivals propel higher tablet shipments: report ,SAN FRANCISCO Global tablet shipments more than doubled in the first quarter and while Apple remained the top seller  Asian manufacturers making low-end gadgets accounted for a major chunk of the growth  according to a report.,normal,0.879,0.121,0,0.5267
5309,AAPL,Apple Inc,20130501,iPads and low-end rivals propel higher tablet shipments-report ,SAN FRANCISCO  May 1 Global tablet shipments more than doubled in the first quarter and while Apple  remained the top seller  Asian manufacturers making low-end gadgets accounted for a major chunk of the growth  according to a report.,normal,0.882,0.118,0,0.5267
5310,AAPL,Apple Inc,20130501,Column: Rwanda  iBonds and the madness of the bond market ,In the past week we've had two object lessons in the madness of the bond market: Rwanda and Apple.,normal,0.861,0,0.139,-0.4404
5311,AAPL,Apple Inc,20130501,SAFT ON WEALTH: Rwanda  iBonds and the madness of the bond market ,May 1 In the past week we've had two object lessons in the madness of the bond market: Rwanda and Apple.,normal,0.868,0,0.132,-0.4404
5312,AAPL,Apple Inc,20130501,Fidelity Contrafund's Danoff frets over Apple rivals ,"BOSTON Fidelity Contrafund manager Will Danoff  the biggest active shareholder in Apple Inc  cut his stake in the iPhone maker 12 percent in the first quarter and cited ""heightened concern"" about increasing competition.",normal,0.866,0.075,0.059,0.1531
5313,AAPL,Apple Inc,20130501,UPDATE 2-Fidelity Contrafund's Danoff frets over Apple rivals ,"BOSTON  May 1 Fidelity Contrafund manager Will Danoff  the biggest active shareholder in Apple Inc  cut his stake in the iPhone maker 12 percent in the first quarter and cited ""heightened concern"" about increasing competition.",normal,0.87,0.073,0.057,0.1531
5314,AAPL,Apple Inc,20130501,Fidelity Contrafund manager worries over Apple's competition ,"BOSTON  May 1 Fidelity Contrafund manager Will Danoff  the biggest active shareholder in Apple Inc  cut his stake in the iPhone maker by 12 percent in the first quarter and cited ""heightened concern"" about increasing competition.",normal,0.873,0.071,0.056,0.1531
5315,AAPL,Apple Inc,20130430,GLOBAL MARKETS-US dollar dips before Fed; S&P 500 hits highs as Apple gains ,* S&P 500 index hits record intraday  closing highs     * Fall in euro zone inflation adds to ECB rate cut case     * Apple announces largest non-bank bond deal in history  shares rise       By Caroline Valetkevitch     NEW YORK  April 30 The U.S. dollar hit a two-month low on Tuesday amid expectations the Federal Reserve will stick to its easy monetary policy  while the S&P 500 set record highs as shares of Apple rose.     The S&P 500 index hit a record intraday high just before the,topStory,0.865,0.085,0.049,0.4767
5316,AAPL,Apple Inc,20130430,Apple wows market with record $17 billion bond deal ,NEW YORK/LONDON  April 30 (IFR) - Apple Inc wowed the debt markets on Tuesday with the largest non-bank bond deal in history  pricing a whopping $17 billion as the U.S. computer giant switches strategy to placate restless shareholders.,normal,0.801,0.087,0.112,0
5317,AAPL,Apple Inc,20130430,UPDATE 8-Apple wows market with record $17bn bond deal ,NEW YORK/LONDON  April 30 (IFR) - Apple Inc wowed the debt markets on Tuesday with the largest non-bank bond deal in history  pricing a whopping $17 billion as the U.S. computer giant switches strategy to placate restless shareholders.,normal,0.801,0.087,0.112,0
5318,AAPL,Apple Inc,20130430,CORRECTED-UPDATE 7-Apple wows market with record $17bn bond deal ,NEW YORK/LONDON  April 30 (IFR) - Apple Inc wowed the debt markets on Tuesday with the largest non-bank bond deal in history  offering a whopping $17 billion for sale as the U.S. computer giant switches strategy to placate restless shareholders.,normal,0.81,0.083,0.106,0
5319,AAPL,Apple Inc,20130430,Apple launches biggest-ever non-bank bond deal at $17 bln ,NEW YORK  April 30 (IFR) - Apple Inc on Tuesday launched the biggest-ever non-bank bond issue at $17 billion  as it gears up to fund a $100 billion capital program for shareholders.,normal,0.951,0.049,0,0.128
5320,AAPL,Apple Inc,20130430,TREASURIES-Bonds erase gains as Apple readies bond sale ,* Bonds erase gains as traders make room for Apple debt offering     * Earlier  intra-day yield hits lowest level since mid-December     * Fed expected to keep buying bonds  ECB expected to cut rates      By Ellen Freilich     NEW YORK  April 30 U.S. Treasuries erased early gains on Tuesday in the face of a giant debt sale by Apple Inc  leaving Treasuries prices little changed on the day.     Earlier  the benchmark 10-year Treasury yield dipped to its lowest level since mid-December ,normal,0.741,0.119,0.14,-0.4404
5321,AAPL,Apple Inc,20130430,Apple bond order book tops $50 billion: market sources ,NEW YORK  April 30 (IFR) - Apple Inc has attracted more than $50 billion in orders for its six-part debt sale expected to price later on Tuesday  according to two market sources.,normal,0.845,0.082,0.073,0.0772
5322,AAPL,Apple Inc,20130430,TREASURIES-Bonds erase gains amid positioning for Apple debt sale ,NEW YORK  April 30 U.S. Treasuries prices erased gains that had sent yields to their lowest level since mid-December on Tuesday as investors made room for a six-part debt sale by Apple Inc.,normal,0.749,0.115,0.136,-0.2023
5323,AAPL,Apple Inc,20130430,Apple bond order book tops $50 bln - market sources ,NEW YORK  April 30 (IFR) - Apple Inc has attracted more than $50 billion in orders for its  six-part debt sale expected to price later on Tuesday  according to two market sources.,normal,0.845,0.082,0.073,0.0772
5324,AAPL,Apple Inc,20130430,Apple bond order book now in excess of $40 bln - market source ,NEW YORK  April 30 (IFR) - Apple Inc has already attracted an order book of more than $40 billion for its six-part debt sale expected to price later on Tuesday  according to a market source.,normal,0.854,0.077,0.069,0.0772
5325,AAPL,Apple Inc,20130429,Google Now comes to iPhone  challenging Apple's Siri ,SAN FRANCISCO Google Inc is bringing its Google Now technology to the iPhone  where it will compete head-on with Apple Inc's Siri to serve as the primary service that smartphone users rely on to get everything from weather updates to traffic forecasts. | Video ,topStory,1,0,0,0
5326,AAPL,Apple Inc,20130429,US STOCKS-Wall Street up  S&P nears record on Italy  data ,NEW YORK  April 29 U.S. stocks climbed on Monday as Italy formed a government  relieving a two-month political stalemate and boosting investors' appetite for risky assets  while better-than-expected housing data boosted market optimism.,normal,0.635,0.32,0.046,0.8689
5327,AAPL,Apple Inc,20130429,Apple lays groundwork for first debt sale ever ,LONDON  April 29 - Apple took initial steps Monday for what would be its first debt sale ever  as the U.S. computer giant lays the groundwork for what would be one of the most anticipated bond sales of the year.,normal,0.938,0,0.062,-0.3612
5328,AAPL,Apple Inc,20130429,Google Now comes to iPhone  challenging Apple's Siri ,SAN FRANCISCO  April 29 Google Inc is bringing its Google Now technology to the iPhone  where it will compete head-on with Apple Inc's Siri to serve as the primary service that smartphone users rely on to get everything from weather updates to traffic forecasts.,normal,1,0,0,0
5329,AAPL,Apple Inc,20130429,UPDATE 2-Apple lays groundwork for first debt sale ever ,LONDON  April 29 (IFR) - Apple took initial steps Monday for what would be its first debt sale ever  as the US computer giant lays the groundwork for what would be one of the most anticipated bond sales of the year.,normal,0.94,0,0.06,-0.3612
5330,AAPL,Apple Inc,20130429,Apple mandates banks for debt investor meetings -source ,LONDON  April 29 (IFR) - Apple Inc  rated Aa1/AA+  has mandated Deutsche Bank and Goldman Sachs to organise a series of meetings with bond investors which could result in a capital markets transaction  a source familiar with the matter said on Monday.,normal,0.971,0.029,0,0.0258
5331,AAPL,Apple Inc,20130425,Column: Apple's new pitch to investors ,(Felix Salmon is a Reuters columnist but his opinions are his own. ),topStory,1,0,0,0
5332,AAPL,Apple Inc,20130424,Amazon to sell set-top box to challenge Apple TV: report ,SAN FRANCISCO Amazon.com Inc will release a set-top TV box later this year that will stream video over the Internet  challenging Apple Inc's Apple TV device and a similar gadget sold by start-up Roku  BloombergBusinessweek reported on Wednesday.,topStory,0.956,0.044,0,0.1531
5333,AAPL,Apple Inc,20130424,UPDATE 1-Amazon to sell set-top box to challenge Apple TV-report ,SAN FRANCISCO  April 24 Amazon.com Inc  will release a set-top TV box later this year that will stream video over the Internet  challenging Apple Inc's Apple TV device and a similar gadget sold by start-up Roku  BloombergBusinessweek reported on Wednesday.,normal,0.959,0.041,0,0.1531
5334,AAPL,Apple Inc,20130424,Apple's cash plan takes heat off Cook  buys him time ,"Tim Cook wants investors to ""think different"" about Apple: less as a hyper-growth startup-like company and more as a mature but robust technology corporation with the world's biggest dividend. | Video ",normal,0.835,0.165,0,0.6297
5335,AAPL,Apple Inc,20130424,UPDATE 2-Apple's cash plan takes heat off Cook  buys him time ,"April 24 Tim Cook wants investors to ""think different"" about Apple: less as a hyper-growth startup-like company and more as a mature but robust technology corporation with the world's biggest dividend.",normal,0.84,0.16,0,0.6297
5336,AAPL,Apple Inc,20130424,Apple  the Fed and the financial fallacy ,Apple's emphasis on share buybacks is a strikingly similar error to the Federal Reserve's dedication to buying U.S. Treasuries.,normal,0.688,0.188,0.124,0.1027
5337,AAPL,Apple Inc,20130424,SAFT ON WEALTH-Apple  the Fed and the financial fallacy ,April 24 Apple's emphasis on share buybacks is a strikingly similar error to the Federal Reserve's dedication to buying U.S. Treasuries.,normal,0.714,0.172,0.113,0.1027
5338,AAPL,Apple Inc,20130424,Apple debt issuance would dwarf that of tech rivals ,NEW YORK  April 24 (IFR) - Apple Inc could go from being the only major technology company with no debt on its books to one that issues as many bonds as a major global bank  as it seeks to fund its $100 billion capital reward for shareholders unveiled on Tuesday.,normal,0.843,0.069,0.088,0
5339,AAPL,Apple Inc,20130424,Amazon to sell set-top box to challenge Apple TV: report ,SAN FRANCISCO Amazon.com Inc will release a set-top TV box later this year that will stream video over the Internet  challenging Apple Inc's Apple TV device and a similar gadget sold by start-up Roku  BloombergBusinessweek reported on Wednesday.,normal,0.956,0.044,0,0.1531
5340,AAPL,Apple Inc,20130424,Amazon to sell set-top box to challenge Apple TV-report ,SAN FRANCISCO  April 24 Amazon.com Inc  will release a set-top TV box later this year that will stream video over the Internet  challenging Apple Inc's Apple TV device and a similar gadget sold by start-up Roku  BloombergBusinessweek reported on Wednesday.,normal,0.959,0.041,0,0.1531
5341,AAPL,Apple Inc,20130424,Apple shares fall as buyback  dividend hike fail to please ,Shares of Apple Inc are set to open down 3 percent on Wednesday as the company's plan to return $100 billion in capital failed to appease shareholders shaken by the iPhone maker's first quarterly drop in profit in a decade.,normal,0.697,0.157,0.146,0.128
5342,AAPL,Apple Inc,20130423,UPDATE 3-Apple unlocks more cash for investors as profit slides ,* Apple to return $100 bln to investors     * To raise debt for the first time     * Quarterly revenue rises but profit declines     * CEO says growth has tempered     * Shares flat after rising 6 percent      By Poornima Gupta     SAN FRANCISCO  April 23 Apple Inc on Tuesday bowed to investors' demands to share more of its $145 billion cash pile  while posting its first quarterly profit decline in more than a decade.     The new expanded capital plan includes issuing debt for the fi,topStory,0.761,0.184,0.055,0.9136
5343,AAPL,Apple Inc,20130423,Apple unlocks more cash for investors as profit slides ,SAN FRANCISCO Apple Inc on Tuesday bowed to investors' demands to share more of its $145 billion cash pile  while posting its first quarterly profit decline in more than a decade.,normal,0.846,0.154,0,0.6249
5344,AAPL,Apple Inc,20130423,Broadcom eyes more smartphone chip sales ,SAN FRANCISCO Broadcom's  first-quarter results beat expectations and the chipmaker said much of its growth this year would come from selling more components to smartphone makers.,normal,0.906,0.094,0,0.3818
5345,AAPL,Apple Inc,20130423,UPDATE 3-Broadcom eyes more smartphone chip sales ,SAN FRANCISCO  April 23 Broadcom's  first-quarter results beat expectations and the chipmaker said much of its growth this year would come from selling more components to smartphone makers.,normal,0.912,0.088,0,0.3818
5346,AAPL,Apple Inc,20130423,BRIEF-Apple CEO acknowledged growth rate has slowed ,SAN FRANCISCO  April 23 Apple Inc :  * CEO says 'acknowledge that our growth rate has slowed and our margins have,normal,0.874,0.126,0,0.3818
5347,AAPL,Apple Inc,20130423,Instant View: Apple results surpass Street targets  doubles cash return ,SAN FRANCISCO Apple Inc  bowing to Wall Street's increasingly strident demands  announced a doubling in its cash-return program for shareholders as it reported better-than-expected quarterly results.,normal,1,0,0,0
5348,AAPL,Apple Inc,20130423,Instant View: Apple results surpass Street targets  doubles cash return ,SAN FRANCISCO Apple Inc  bowing to Wall Street's increasingly strident demands  announced a doubling in its cash-return program for shareholders as it reported better-than-expected quarterly results.,normal,1,0,0,0
5349,AAPL,Apple Inc,20130423,BRIEF-Apple up 3.8 percent in extended trade after Q2 results ,NEW YORK  April 23 Apple Inc :  * Up 3.8 in extended trade after Q2 results,normal,1,0,0,0
5350,AAPL,Apple Inc,20130423,Apple revenue beats Wall Street view  doubles capital return ,SAN FRANCISCO  April 23 Apple Inc  reported better-than-expected second quarter revenue of $43.6 billion  reflecting strong sales of the iPad and iPhone.,normal,0.864,0.136,0,0.5106
5351,AAPL,Apple Inc,20130423,U.S. trade panel says Apple did not violate Google patent ,WASHINGTON Apple Inc scored a win on Monday when the U.S. International Trade Commission ruled that it did not violate a Google patent to make the popular iPhones.,normal,0.714,0.286,0,0.8492
5352,AAPL,Apple Inc,20130422,US trade panel says Apple did not violate Google patent ,WASHINGTON Apple Inc scored a win on Monday when the U.S. International Trade Commission ruled that it did not violate a Google patent to make the popular iPhones.,topStory,0.714,0.286,0,0.8492
5353,AAPL,Apple Inc,20130422,UPDATE 2-US trade panel says Apple did not violate Google patent ,WASHINGTON  April 22 Apple Inc scored a win on Monday when the U.S. International Trade Commission ruled that it did not violate a Google patent to make the popular iPhones.,normal,0.73,0.27,0,0.8492
5354,AAPL,Apple Inc,20130422,US trade panel says Apple did not violate Google patent ,WASHINGTON  April 22 Apple Inc did not violate a Google patent to make iPhones  the U.S. International Trade Commission said on Monday.,normal,0.884,0.116,0,0.3875
5355,AAPL,Apple Inc,20130422,RPT-Apple's dimming luster roils suppliers  investors ,TOKYO/TAIPEI  April 21 Apple Inc  marketing chief Phil Schiller let slip during last August's courtroom battle with Samsung that when setting forecasts for new iPhones  the inside joke was that people should assume sales would equal all previous versions combined.,normal,0.888,0.051,0.061,-0.1027
5356,AAPL,Apple Inc,20130422,RPT-Investors brace for more stock volatility on Apple earnings ,* Apple options Friday suggest about 7.5 pct earnings move,normal,1,0,0,0
5357,AAPL,Apple Inc,20130422,Slowdown in Apple orders weighs on LG Display's first-quarter profit ,SEOUL LG Display Co Ltd reported its smallest profit since it returned to the black in the second quarter of last year  as demand for iPhone and iPad screens from Apple weakened amid concerns the U.S. company is losing its luster in the mobile device market.,normal,0.819,0.057,0.125,-0.3612
5358,AAPL,Apple Inc,20130422,UPDATE 1-Slowdown in Apple orders weighs on LG Display's Q1 profit ,SEOUL  April 22 LG Display Co Ltd  reported its smallest profit since it returned to the black in the second quarter of last year  as demand for iPhone and iPad screens from Apple weakened amid concerns the U.S. company is losing its lustre in the mobile device market.,normal,0.826,0.054,0.12,-0.3612
5359,AAPL,Apple Inc,20130422,LG Display logs small profit as Apple orders slow ,SEOUL  April 22 LG Display Co Ltd  reported on Monday its smallest profit since it returned to the black in the second quarter of last year as demand for iPhone and iPad screens from Apple Inc  its single biggest customer  weakened amid intensifying competition.,normal,0.86,0.061,0.08,0.0258
